status,issue,title,validator comment 1,validator comment 2,validator comment 3,root cause 1,root cause 2,root cause 3,merged root cause,primary finding,proposed root cause group,
Unsatisfactory,validation-66,Incorrect Handling of Negative marginAmount Values in PerpOrderLib.resolve(),Invalid,Unstructured POC on an impractical exploit,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpOrder.sol#L73-L77,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpOrder.sol#L73-L77,,,
Unsatisfactory,validation-663,Hardcoded Fee Limits Restrict Economic Efficiency and Innovation,Invalid.,Intended behaviour,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/logic/AddPairLogic.sol#L206,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/logic/AddPairLogic.sol#L206,,,
Unsatisfactory,validation-665,Unvalidated Trade Results in Liquidation Logic Risk Financial Integrity and State Accuracy,Invalid.,Informational,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/logic/LiquidationLogic.sol#L67,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/logic/LiquidationLogic.sol#L67,,,
Unsatisfactory,validation-667,Transaction Reordering by Miners Exposes Interest Rate Calculation to Manipulation,Invalid.,Infeasible in POS,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/ApplyInterestLib.sol#L32,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/ApplyInterestLib.sol#L32,,,
Unsatisfactory,validation-669,Incomplete Reset of Nested Structures in Smart Contracts Risks Data Integrity,Invalid.,That's not how `delete` works,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/types/GlobalData.sol#L69,,https://github.com/code-423n4/2024-05-predy/blob/main/src/types/GlobalData.sol#L69,,,
Unsatisfactory,validation-67,Delayed Initialization of operator Variable Leads to Access Control Bypass in `initialize()` Function,Invalid,Incorrect assumptions,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/PredyPool.sol#L70-L75,,https://github.com/code-423n4/2024-05-predy/blob/main/src/PredyPool.sol#L70-L75,,,
Unsatisfactory,validation-671,Incorrect Range Calculation When Available Amount is Zero Results in Suboptimal Trading Efficiency,GPT,Insufficient proof to elicit the flaws,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Reallocation.sol#L56,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Reallocation.sol#L56,,,
Unsatisfactory,validation-672,Don't use slot0 for trades,Low quality,Readme: Non-atomic sandwich price manipulation,slot0,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Trade.sol#L38-L46,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/UniHelper.sol#L13,"https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/UniHelper.sol#L13,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Trade.sol#L38-L46",,,
Unsatisfactory,validation-674,Lack of Disable Function for Uniswap Pools Exposes Smart Contract to Unauthorized Access and Potential Fund Drainage,Role is trusted to not add malicious addresses,It's an admin controlled call,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/PredyPool.sol#L38,,https://github.com/code-423n4/2024-05-predy/blob/main/src/PredyPool.sol#L38,,,
Unsatisfactory,validation-676,Potential Out-of-Gas Errors Due to Lack of Uniswap Pool Removal Mechanism,Invalid.,Informational,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/PredyPool.sol#L38,,https://github.com/code-423n4/2024-05-predy/blob/main/src/PredyPool.sol#L38,,,
Unsatisfactory,validation-677,Incorrect Handling of Negative Exponents in Price Calculation,Invalid.,Lacking concrete example to elicit the flaw,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/PriceFeed.sol#L50,,https://github.com/code-423n4/2024-05-predy/blob/main/src/PriceFeed.sol#L50,,,
Unsatisfactory,validation-68,Incorrect Token Transfer in uniswapV3MintCallback Function Causes Liquidity Imbalance and Potential Loss of Funds.,Invalid,Incorrect assumptions,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/PredyPool.sol#L84-L89,,https://github.com/code-423n4/2024-05-predy/blob/main/src/PredyPool.sol#L84-L89,,,
Unsatisfactory,validation-680,There should be deadline for swap,Low quality,Inadequate elaboration,swap deadline,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Trade.sol#L38-L46,https://github.com/code-423n4/2024-05-predy/blob/main/src/settlements/UniswapSettlement.sol#L22-L56,"https://github.com/code-423n4/2024-05-predy/blob/main/src/settlements/UniswapSettlement.sol#L22-L56,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Trade.sol#L38-L46",,,
Unsatisfactory,validation-69,Incorrect Handling of Zero Amounts in checkAutoHedgeAndClose Function Leads to Potential Position Management Errors,Invalid,Unstructured POC,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/gamma/GammaTradeMarket.sol#L342-L344,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/gamma/GammaTradeMarket.sol#L342-L344,,,
Unsatisfactory,validation-70,Unrestricted Position ID Assignment in _getOrInitPosition Function Enables Data Corruption and Unexpected Behavior,Invalid,User can not call _getOrInitPosition as it is an internal function,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/gamma/GammaTradeMarket.sol#L408-L434,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/gamma/GammaTradeMarket.sol#L408-L434,,,
Unsatisfactory,validation-71,"Lack of Validation in `_verifyOrder` Function Enables Unauthorized Token Transfers, Unintended Recipients, and Incorrect Amounts",Invalid,Low QA,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/gamma/GammaTradeMarket.sol#L444-L455,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/gamma/GammaTradeMarket.sol#L444-L455,,,
Unsatisfactory,validation-72,Unauthorized Position Manipulation and Closure Due to Lack of Zero Min Margin Check.,Invalid,Incorrect assumptions and insufficient proof,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketV1.sol#L200-L211,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketV1.sol#L200-L211,,,
Unsatisfactory,validation-73,Unauthorized Trade Execution via Signature Bypass.,Invalid,Low QA similar to L-7 from Analyzer,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketV1.sol#L282-L311,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketV1.sol#L282-L311,,,
Unsatisfactory,validation-78,Lenders cannot supply tokens to or withdraw from lending pools due to access control conflict,Invalid,Incorrect assumptions,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/PredyPool.sol#L222,,https://github.com/code-423n4/2024-05-predy/blob/main/src/PredyPool.sol#L222,,,
Unsatisfactory,validation-81,Any user can hedge and close  any `positionId`,Invalid,Insufficient proof,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketV1.sol#L282-L311,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketV1.sol#L282-L311,,,
Unsatisfactory,validation-83,Break of Protocol Functionality when Position and Trade Amount are both Negative Values,Invalid,Insufficient proof to elicit the flaws,negative pos/trade amt,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Perp.sol#L682,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Perp.sol#L682,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Perp.sol#L682,,,
Unsatisfactory,validation-86,Rebalance interest growth is never updated during supply and withdraw,Invalid,Insufficient proof to elicit the flaws,miss interest growth,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/logic/SupplyLogic.sol#L32-L33,"https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/logic/SupplyLogic.sol#L32-L33,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/logic/SupplyLogic.sol#L65-L66","https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/logic/SupplyLogic.sol#L32-L33,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/logic/SupplyLogic.sol#L65-L66",,,
Unsatisfactory,validation-88,Incorrect `ratio` is returned when `price2 > price1`.,Invalid. The ratio should be based in price2 always,Insufficient proof to elicit the flaws,validatestopprice price1 or price2,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketLib.sol#L183-L185,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketLib.sol#L138-L176,"https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketLib.sol#L138-L176,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketLib.sol#L183-L185",,,
Unsatisfactory,validation-91,Incomplete Tuple Return in getAvailableLiquidityAmount Function,Invalid,Informational,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Perp.sol#L332-L343,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Perp.sol#L332-L343,,,
Unsatisfactory,validation-92,Inconsistent State Vulnerability in `settleUserBalance` Function where the update order of user rebalance entry values and positions can lead to an inconsistent state if the function is interrupted or reverted.,Invalid,Insufficient proof to elicit the flaws,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Perp.sol#L353-L371,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Perp.sol#L353-L371,,,
Unsatisfactory,validation-93,Incorrect Fee and Premium Calculations due to Overwritten `lastFeeGrowth` Values,Invalid,Unstructured POC,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Perp.sol#L398-L409,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Perp.sol#L398-L409,,,
Unsatisfactory,validation-94,Inconsistent Fee Growth Tracking due to Edge Case in `computeRequiredAmounts`.,Invalid,Insufficient proof to elicit the flaws,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Perp.sol#L443-L449,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Perp.sol#L443-L449,,,
Unsatisfactory,validation-95,Incorrect Handling of `closeAmount` and `openAmount` Leads to Inconsistent System State and Potential Financial Losses.,Invalid,Impractical exploit,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Perp.sol#L538-L543,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Perp.sol#L538-L543,,,
Unsatisfactory,validation-96,Incorrect Calculation of `closeStableAmount` Leads to Inaccurate Payoff When Partially Closing a Position,Invalid,Unstructured POC on an impractical exploit,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Perp.sol#L689,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Perp.sol#L689,,,
Unsatisfactory,validation-97,Incorrect Liquidity Check in decrease Function Leads to Potential Loss of Funds or Unintended Consequences.,Invalid,Inconsequential refactoring,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Perp.sol#L723-L725,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Perp.sol#L723-L725,,,
Unsatisfactory,validation-98,Incorrect Update Amounts in updatePosition Function Leads to Potential Loss of Funds Due to Discrepancies in Recorded Positions.,Invalid,Insufficient proof,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Perp.sol#L798-L803,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Perp.sol#L798-L803,,,
Unsatisfactory,validation-99,Inconsistent Trade Fee Calculation Due to Outdated User Position.,Invalid,Insufficient proof to elicit the flaws,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/PerpFee.sol#L46-L55,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/PerpFee.sol#L46-L55,,,
Unsatisfactory,validation-586,Incorrect Timestamp Update Leading to Inaccurate Interest Calculations and Potential Financial Losses,Invalid,Insufficient proof on flaws relating to a library function,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/ApplyInterestLib.sol#L26-L48,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/ApplyInterestLib.sol#L26-L48,,,
Unsatisfactory,validation-599,Potential Token Loss Due to Rounding Issue in Small Deposits,Invalid,Intended design,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/PredyPool.sol#L222-L228,,https://github.com/code-423n4/2024-05-predy/blob/main/src/PredyPool.sol#L222-L228,,,
Unsatisfactory,validation-610,Front-running Risk Leading to Failed Withdrawals Due to Insufficient Collateral,Invalid,Intended design,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/ScaledAsset.sol#L67,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/ScaledAsset.sol#L67,,,
Unsatisfactory,validation-214,Unauthorized Liquidation in execLiquidationCall,Invalid,Incorrect assumptions,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/PredyPool.sol#L313,,https://github.com/code-423n4/2024-05-predy/blob/main/src/PredyPool.sol#L313,,,
Unsatisfactory,validation-462,wrong calculation of price in getSqrtPrice.,Invalid,Lacking concrete example to elicit the flaw,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/PriceFeed.sol#L45,,https://github.com/code-423n4/2024-05-predy/blob/main/src/PriceFeed.sol#L45,,,
Unsatisfactory,validation-493,"`PriceFeed` does not handle `Pyth::getPriceNoOlderThan` edge cases, causing `DoS`",Invalid,Should call PythPriceFeed:: updatePriceFeeds function before reading the price feed,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/PriceFeed.sol#L45-L58,,https://github.com/code-423n4/2024-05-predy/blob/main/src/PriceFeed.sol#L45-L58,,,
Unsatisfactory,validation-512,Validation Flaw in Uniswap Settlement data,Invalid,Low QA,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/settlements/UniswapSettlement.sol#L34,,https://github.com/code-423n4/2024-05-predy/blob/main/src/settlements/UniswapSettlement.sol#L34,,,
Unsatisfactory,validation-518,Gamma position can be `removed` without closing the `position`.,Invalid,Insufficient proof on an intended design,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/gamma/GammaTradeMarket.sol#L79,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/gamma/GammaTradeMarket.sol#L79,,,
Unsatisfactory,validation-550,Increase and decrease of `liquidity` does not update the fee growth.,Invalid,Insufficient proof to elicit the flaws,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Perp.sol#L707,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Perp.sol#L707,,,
Unsatisfactory,validation-33,Replay Vulnerability in PerpMarketV1 Contract,Low quality,Insufficient proof eliciting the flaws,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketV1.sol#L149,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketV1.sol#L149,,,
Unsatisfactory,validation-200,Incomplete Rebalancing Logic in Perp.reallocate Can Cause Issues When Adding Liquidity.,GPT,Insufficient proof to elicit the flaws,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Perp.sol#L223-L230,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Perp.sol#L223-L230,,,
Unsatisfactory,validation-231,Lack of Amount Validation in PerpMarketV3 _verifyOrderV3 Function Can Cause Unauthorized Token Withdrawals.,Invalid,Insufficient proof to elicit the flaws,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketV1.sol#L327-L338,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketV1.sol#L327-L338,,,
Unsatisfactory,validation-26,Unauthourised Access in the PriceFeed contract because anyone can create a new PriceFeed contract using the createPriceFeed function and anyone can call the getSqrtPrice function,Invalid,Intended behaviour,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/PriceFeed.sol#L18-L25,,https://github.com/code-423n4/2024-05-predy/blob/main/src/PriceFeed.sol#L18-L25,,,
Unsatisfactory,validation-32,"In the GammaTradeMarketLib file the saveUserPosition function is vulnerable to data integrity issues because malicious actors can manipulate critical parameters such as expiration, limits, and slippage tolerances",GPT,Intended behaviour,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/gamma/GammaTradeMarketLib.sol#L189-L220,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/gamma/GammaTradeMarketLib.sol#L189-L220,,,
Unsatisfactory,validation-325,Missing Access Control Checks in withdrawProtocolRevenue and withdrawCreatorRevenue,GPT,It's an operator controlled call,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/PredyPool.sol#L177,,https://github.com/code-423n4/2024-05-predy/blob/main/src/PredyPool.sol#L177,,,
Unsatisfactory,validation-327,Unchecked Contract Storage Modification and Arbitrary Code Execution,GPT,Insufficient proof to elicit the flaws,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/PredyPool.sol#L313,,https://github.com/code-423n4/2024-05-predy/blob/main/src/PredyPool.sol#L313,,,
Unsatisfactory,validation-328,Arithmetic Overflow and Underflow Vulnerability in the trade Function,Invalid,Safe Math alraedy available in Solidity 8,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/PredyPool.sol#L265,,https://github.com/code-423n4/2024-05-predy/blob/main/src/PredyPool.sol#L265,,,
Unsatisfactory,validation-495,`PriceFeed` does not account for the exponent of the base price,Invalid. Exponent require statement above,Lacking concrete example to elicit the flaw,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/PriceFeed.sol#L45-L58,,https://github.com/code-423n4/2024-05-predy/blob/main/src/PriceFeed.sol#L45-L58,,,
Unsatisfactory,validation-496,"`PriceFeed` calculation may overflow due to performing a direct multiplication with `Q96`, causing DoS",Invalid,Impractical flaw,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/PriceFeed.sol#L45-L58,,https://github.com/code-423n4/2024-05-predy/blob/main/src/PriceFeed.sol#L45-L58,,,
Unsatisfactory,validation-497,`ApplyInterestLib::applyInterestForPoolStatus` may always calculate `interestRate = 0` due to division by `365 days`,Invalid. Is not considering order of operants,Insufficient proof on flaws relating to a library function,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/ApplyInterestLib.sol#L22-L48,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/ApplyInterestLib.sol#L22-L48,,,
Unsatisfactory,validation-499,`InterestRateModel::calculateInterestRate` calculation is incorrect,Invalid. The case utilizationRatio == irmParams.kinkRate is semantically equivalent in both branches,Inconsequential trivial refactoring,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/InterestRateModel.sol#L18-L33,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/InterestRateModel.sol#L18-L33,,,
Unsatisfactory,validation-502,`PredyPool::reallocate` may experience DoS due to rounding up when calculating liquidity to trade,Lack of evidence,Intended behaviour,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Perp.sol#L314-L319,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Perp.sol#L314-L319,,,
Unsatisfactory,validation-503,"`Perp::computeRequiredAmounts` applies the calculated `offset` incorrectly, leading to incorrect amount of tokens traded",Invalid. Lack of evidence and weak explanation on the root impact,Insufficient proof to elicit the flaws,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Trade.sol#L45-L47,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Trade.sol#L45-L47,,,
Unsatisfactory,validation-12,Rounding down `protocolFee` favors traders &  leaks value from protocol,"Dust due to rounding. Seems QA, round loss is capped at 1",Informational,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/ApplyInterestLib.sol#L71C8-L72C70,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/ScaledAsset.sol#L194-L198,,"https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/ScaledAsset.sol#L194-L198,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/ApplyInterestLib.sol#L71C8-L72C70",,,
Unsatisfactory,validation-136,`burnAmount` is rounded down during withdrawal,Round in favor of the protocol. Seems QA report does not give any meaningful impact,Informational,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/ScaledAsset.sol#L57,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/logic/SupplyLogic.sol#L79-L91,,"https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/logic/SupplyLogic.sol#L79-L91,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/ScaledAsset.sol#L57",,,
Unsatisfactory,validation-212,Liquidated position is not removed in all Liquidation instances.,Liquidated position is not removed,Intended design,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/logic/LiquidationLogic.sol#L39,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/gamma/GammaTradeMarket.sol#L138-L149,,"https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/gamma/GammaTradeMarket.sol#L138-L149,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/logic/LiquidationLogic.sol#L39",,,
Unsatisfactory,validation-49,Possible DoS with `permit` through front-running.,Front-run permit signatures,Low QA,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketV1.sol#L330,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/gamma/GammaTradeMarket.sol#L444-L455,,"https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/gamma/GammaTradeMarket.sol#L444-L455,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketV1.sol#L330",,,
Unsatisfactory,validation-490,"`PredyPool::withdraw` burns bond tokens by rounding down in favor of users, causing a loss for lenders",Round in favor of the protocol. Seems QA report does not give any meaningful impact,Intended design and commonly known issues,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/ScaledAsset.sol#L57,https://github.com/code-423n4/2024-05-predy/blob/main/src/PredyPool.sol#L230-L243,,"https://github.com/code-423n4/2024-05-predy/blob/main/src/PredyPool.sol#L230-L243,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/ScaledAsset.sol#L57",,,
Unsatisfactory,validation-491,"First user to open a position will never be able to close it because their `vaultId = 0`, which always creates a new vault",First vault is assigned an invalid id,Insufficient proof to elicit the flaws,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/VaultLib.sol#L31-L46,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/VaultLib.sol#L24-L66,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/VaultLib.sol#L24-L66,,,
Unsatisfactory,validation-492,Permit signatures do not verify receiving token address,"Seems like the ""to"" parameter is not part of the hash to verify",Low QA,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketV1.sol#L314C5-L338C6,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketV1.sol#L123,,"https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketV1.sol#L123,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketV1.sol#L314C5-L338C6",,,
Unsatisfactory,validation-494,"`PriceFeed` requires the base price to have an exponent value of exactly `-8`, causing DoS",Pyth only works with decimals == 8,Lacking concrete example to elicit the flaw,,https://github.com/code-423n4/2024-05-predy/blob/main/src/PriceFeed.sol#L50,https://github.com/code-423n4/2024-05-predy/blob/main/src/PriceFeed.sol#L45-L58,,https://github.com/code-423n4/2024-05-predy/blob/main/src/PriceFeed.sol#L45-L58,,,
Unsatisfactory,validation-504,"`Reallocation::calculateUsableTick` will experience precision loss due to division before multiplication, creating an incorrect tick range for pairs",Precision loss. Seems QA. Lack of evidence for meaningful impact,result >> tickSpacing to determine discrete number of tickSpacing,,"https://github.com/code-423n4/2024-05-predy/blob/main/src/PriceFeed.sol#L54-L55,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Reallocation.sol#L120",https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Perp.sol#L276-L277,,"https://github.com/code-423n4/2024-05-predy/blob/main/src/PriceFeed.sol#L54-L55,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Reallocation.sol#L120,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/Perp.sol#L276-L277",,,
Unsatisfactory,validation-564,"The order of quoteToken(token0, token1) in the addPair function is reversed, resulting in incorrect order of the _storePairStatus parameters.",Incorrect order of tokens,Incorrect assumptions,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/logic/AddPairLogic.sol#L76,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/logic/AddPairLogic.sol#L78-L87,,"https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/logic/AddPairLogic.sol#L78-L87,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/logic/AddPairLogic.sol#L76",,,
Unsatisfactory,validation-260,"When calculating supplyInterestRate, getTotalDebtValue(tokenState)>getTotalCollateralValue(tokenState) is not considered",No cap on the supply interest rate. Seems QA as it a weird edge case where debt in the system is greater than the collateral value,Insufficient proof to elicit the flaws,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/ScaledAsset.sol#L200-L207,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/ScaledAsset.sol#L200-L207,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/ScaledAsset.sol#L200-L207,,,
Unsatisfactory,validation-646,Unprotected State Modification,Not sure about the validity.,Intended behaviour,,https://github.com/code-423n4/2024-05-predy/blob/main/src/base/BaseMarket.sol#L97,https://github.com/code-423n4/2024-05-predy/blob/main/src/base/BaseMarket.sol#L97,,https://github.com/code-423n4/2024-05-predy/blob/main/src/base/BaseMarket.sol#L97,,,
Unsatisfactory,validation-213,"totalCompoundDeposited is scaled twice, resulting in incorrect TotalCollateralValue",Invalid. The code wants to normalize to 1e18,Incorrect assumptions,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/ScaledAsset.sol#L42-L44,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/ScaledAsset.sol#L42-L44,,,
Unsatisfactory,validation-219,Invalid Position ID Vulnerability in executeTradeL2.,Invalid,Insufficient proof to elicit the flaws,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/gamma/GammaTradeMarketL2.sol#L42-L70,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/gamma/GammaTradeMarketL2.sol#L42-L70,,,
Unsatisfactory,validation-222,getFinalTradeAmount: Incorrect Calculation for Short Position Reduction.,Invalid,Insufficient proof to elicit the flaws,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketLib.sol#L49-L60,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketLib.sol#L49-L60,,,
Unsatisfactory,validation-224,Incorrect Limit Price Validation for Zero Trade Amount,Invalid,Inconsequential refactoring,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketLib.sol#L127-L133,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketLib.sol#L127-L133,,,
Unsatisfactory,validation-225,Incorrect Stop Price Validation for Sell Orders (Lower Than Oracle Price),Invalid,Incorrect assumptions,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketLib.sol#L164-L173,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketLib.sol#L164-L173,,,
Unsatisfactory,validation-226,Incorrect Market Order Validation for Sell Orders (Decayed Price Check),Invalid,Insufficient proof to elicit the flaws,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketLib.sol#L200-L206,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketLib.sol#L200-L206,,,
